mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.507687489191691,0.06840357066283267,0.1166082223256429,0.0029793060728575916,balanced_subsample,,log2,1,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8518518518518519,0.6851851851851852,0.8958333333333334,0.8109567901234569,0.09072840472122636,13
1.1275802453358967,0.09927036258020437,0.10816200574239095,0.0022954241669515887,balanced_subsample,,log2,1,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.8333333333333334,0.7037037037037037,0.8958333333333334,0.8109567901234569,0.08001658540545316,13
0.9880479971567789,0.05160991334147923,0.10811535517374675,0.0011492423863234192,balanced_subsample,40,log2,1,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.8333333333333334,0.7037037037037037,0.8958333333333334,0.8109567901234569,0.08001658540545316,13
1.0062325795491536,0.07187778181136185,0.10866363843282063,0.0006695733365943736,balanced_subsample,40,sqrt,1,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.7962962962962964,0.7037037037037037,0.8958333333333334,0.7986111111111112,0.07845366964489224,19
1.0638287862141926,0.0920958364529427,0.10636226336161296,0.0013017870032170995,balanced_subsample,20,sqrt,1,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.7962962962962964,0.7037037037037037,0.8958333333333334,0.7986111111111112,0.07845366964489224,19
0.9801309903462728,0.02572106851799569,0.10883402824401855,0.002344613131498191,balanced_subsample,,sqrt,1,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.7962962962962964,0.7037037037037037,0.8958333333333334,0.7986111111111112,0.07845366964489224,19
1.0171294212341309,0.0028691719416637255,0.10666426022847493,0.0020613703746201403,balanced_subsample,40,log2,2,2,400,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.8148148148148148,0.6481481481481481,0.9166666666666667,0.79320987654321,0.11068161158667353,22
0.9468479951222738,0.021943469339359273,0.11840176582336426,0.00953144609644661,balanced_subsample,20,log2,2,2,400,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.8148148148148148,0.6481481481481481,0.9166666666666667,0.79320987654321,0.11068161158667353,22
0.9811411698659261,0.11148793718900502,0.10812822977701823,0.0007835781594681316,balanced_subsample,,log2,2,2,400,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.8148148148148148,0.6481481481481481,0.9166666666666667,0.79320987654321,0.11068161158667353,22
0.47856656710306805,0.10639020810585066,0.10907371838887532,0.002529192790960322,balanced_subsample,,sqrt,1,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8148148148148149,0.6666666666666667,0.8958333333333334,0.7924382716049383,0.09488544862901925,25
